feature_0,feature_1,feature_2,feature_3,scaled_target
0.008081913,-1.3562455,-0.8885853,0.51050365,0.20051968
-0.15781884,-0.99283415,-0.6697133,0.4246432,0.43193504
-0.010854363,-1.2629206,-0.6710821,0.6086272,0.43193504
-0.04929775,-1.1634657,-0.59931886,0.8126489,0.3933658
-0.1299845,-0.9345109,-0.18820429,1.058236,0.123381235
-0.13983202,-0.956402,0.08248907,1.3010114,0.3547966
-0.0839594,-1.0999326,0.05638951,1.6062299,0.31622735
-0.1377491,-1.0227613,0.14446336,2.0761287,0.27765813
-0.18043001,-0.940315,0.036697626,2.3019955,0.23908891
-0.18479161,-1.0277278,0.04078722,2.2065485,-0.069464885
-0.21009023,-1.059028,0.053683996,2.336005,-0.03089566
-0.32839045,-0.84145844,-0.10550666,2.3653123,0.3547966
-0.28852868,-0.9849115,-0.409225,1.9597548,-0.069464885
-0.13308318,-1.5161924,-0.9779622,0.9698167,0.007673565
0.11560622,-1.9775965,-1.3999428,0.71369076,0.43193504
0.15828323,-2.0113907,-1.3283886,0.44165924,0.23908891
0.17727351,-2.1615167,-1.5330333,0.04724899,0.5862119
-0.024827063,-2.3257267,-2.2966104,-0.514693,0.77905804
-0.09963758,-2.2245576,-2.6166186,-0.5704076,0.5090735
-0.17009065,-1.9444522,-2.3973842,-0.6133406,0.5090735
-0.13370615,-1.6434646,-1.9167924,-0.4418188,0.27765813
-0.31226406,-1.4286994,-2.2084804,-0.30167887,0.5862119
0.043534458,-1.551095,-1.2698294,0.26781312,0.23908891
-0.05453369,-1.2529141,-1.0692021,0.7427137,0.5090735
-0.1630351,-1.073163,-1.0135176,0.995322,0.31622735
-0.18231808,-1.0240148,-0.70234525,0.9809091,0.084812015
-0.13737422,-1.0467222,-0.5529377,0.76793146,0.007673565
-0.23667854,-0.7580421,-0.10853365,1.1772178,0.007673565
-0.22610593,-0.73606044,-0.16992071,1.2558929,-0.14660333
-0.22348206,-0.7219676,0.111875296,1.7081985,0.47050425
-0.20647606,-0.81539774,0.11231071,1.9964515,-0.18517256
-0.25856927,-0.76635844,0.22552848,2.3264146,0.16195047
-0.2697324,-0.77680475,0.14294094,2.3973312,-0.069464885
-0.30654794,-0.7383219,0.117682636,2.2694905,-0.03089566
-0.3700705,-0.693721,0.014381945,2.2934282,0.93333495
-0.4668965,-0.5327416,-0.0031801462,2.299997,0.3547966
-0.48313835,-0.80873036,-0.1939938,1.5122105,0.123381235
-0.28367186,-1.0873215,-0.575741,1.532843,0.3547966
-0.13236496,-1.5860242,-1.0128386,0.87712073,0.62478113
0.029608995,-1.8564911,-1.1825005,0.64633477,0.89476573
0.034844726,-2.271433,-1.8157552,-0.07099351,1.0876118
-0.014506817,-2.2872326,-2.0286446,-0.12667772,1.5118734
0.19455278,-2.5587945,-1.9479002,-0.32386073,1.280458
0.10514191,-2.0504274,-1.4398595,-0.12622139,1.4347348
0.04653892,-1.7369347,-1.2120804,0.08164695,1.1261811
-0.037665784,-1.3811874,-0.8601625,0.19278535,0.7019196
-0.059187323,-1.3068846,-0.739674,0.3017489,0.7019196
-0.10247032,-1.1128132,-0.60070467,0.8754263,0.31622735
-0.13467745,-1.0492132,-0.52794254,1.039912,0.47050425
-0.14321658,-0.9617916,-0.32939005,1.0585337,0.7404888
-0.08126946,-1.0598056,-0.33306566,1.0885074,0.62478113
-0.13206288,-0.90171945,-0.25798884,1.4992002,0.3933658
-0.15989095,-0.86337024,-0.19691592,1.5806202,0.007673565
-0.17561466,-0.8440417,-0.09730542,1.9853314,0.007673565
-0.19595079,-0.9199405,-0.04046899,2.0374186,0.23908891
-0.24921605,-0.8644289,-0.034481645,2.5364318,-0.069464885
-0.30834562,-0.7907833,-0.15882051,2.766876,0.084812015
-0.38095546,-0.7503878,-0.28488827,2.782677,0.007673565
-0.5203578,-0.5951974,-0.20957339,2.4499686,0.20051968
-0.5803879,-0.5542856,-0.137106,2.5068452,-0.5322956
-0.5340003,-0.65469885,-0.54657495,2.3721235,-0.18517256
-0.40185666,-0.9996944,-0.5653761,1.5840693,0.16195047
-0.14560075,-1.4820979,-0.98227024,1.3600748,0.3933658
-0.018438518,-1.8496368,-1.259334,0.8858398,0.16195047
0.020283282,-2.120071,-1.4758265,0.3070604,0.5090735
0.20360887,-2.1740558,-1.5325892,0.8713323,0.5476427
0.10340184,-2.3551502,-1.6940295,0.13899055,1.3190272
-0.2135692,-1.9860615,-2.1193948,-0.24057397,1.0104734
-0.032342672,-1.6417543,-0.9571564,0.38629535,0.77905804
-0.06506187,-1.4420502,-0.8251661,0.6233747,0.62478113
-0.15281622,-1.2962769,-0.6739358,0.39214793,0.5476427
-0.19893494,-1.1133834,-0.45747972,0.9533577,0.47050425
-0.17926285,-1.0556626,-0.5161757,1.4646684,0.3933658
-0.15162511,-1.1177312,-0.5289103,1.42384,0.123381235
-0.14263484,-1.0569702,-0.60143673,1.2301598,0.16195047
-0.15911397,-0.9061518,-0.41075116,1.4184715,0.3547966
-0.1961365,-0.88081914,-0.1822198,1.706021,0.16195047
-0.20828488,-0.87199056,-0.08269608,1.7824643,-0.14660333
-0.19799617,-0.9019404,-0.17951953,1.9040699,0.20051968
-0.20281118,-0.87846535,-0.08429849,2.3751435,-0.18517256
-0.27667686,-0.8000613,-0.12037963,2.671408,0.04624279
-0.30804065,-0.91729534,-0.13971192,2.6828825,-0.4165879
-0.435169,-0.7410925,-0.13712484,2.6010156,-0.10803411
-0.55185556,-0.5496199,-0.42011642,2.7030675,-0.18517256
-0.46680015,-0.8363179,-0.8125557,2.4158227,-0.33944947
-0.30422622,-1.2443937,-0.75964504,1.7490573,-0.14660333
-0.22442365,-1.6351209,-0.88189137,1.0150695,0.43193504
-0.091696694,-1.8380167,-1.1652833,0.7915906,0.27765813
-0.023608774,-2.2680836,-1.5234083,0.19942287,0.27765813
-0.0012387335,-2.3513997,-1.7048277,0.16057518,0.3547966
-0.13437381,-2.0938742,-1.817785,0.08469978,0.3547966
-0.060410917,-1.8810505,-1.5125741,0.3698863,0.31622735
-0.24811575,-1.5368351,-1.6392062,0.27197543,0.16195047
-0.30608416,-1.1167114,-1.166478,0.5863236,0.123381235
-0.2513491,-0.9185264,-0.68840015,1.6370498,0.47050425
-0.26810858,-0.8296461,-0.60554147,2.0834222,0.27765813
-0.34428722,-0.67934304,-0.36573467,2.2875319,-0.069464885
-0.3377465,-0.7208506,-0.30960524,2.225925,-0.10803411
-0.30580026,-0.72761977,-0.21049684,1.9755508,0.123381235
-0.27603963,-0.72252154,-0.26406002,1.935933,-0.18517256
-0.2980078,-0.68612593,-0.27668667,2.3419762,-0.262311
-0.279031,-0.72460616,-0.38622373,2.693481,-0.22374178
-0.3011806,-0.7407086,-0.28469908,2.83542,0.084812015
-0.30672523,-0.7265545,-0.30920553,3.3834727,0.007673565
-0.37978274,-0.6878251,-0.24411643,3.6004694,0.007673565
-0.43222272,-0.72415733,-0.42140675,3.541311,-0.069464885
-0.51610917,-0.584488,-0.4345883,3.490461,-0.262311
-0.518888,-0.5653161,-0.34815896,3.4149816,0.20051968
-0.60259753,-0.45960742,-0.61637676,2.913847,-0.22374178
-0.4652481,-0.9032536,-0.7881379,1.7647434,0.04624279
-0.32374737,-1.2244046,-0.7068907,1.4063164,0.3933658
-0.26478714,-1.6024429,-1.230699,0.8991331,0.31622735
-0.11128487,-1.6466204,-1.0857686,0.8099315,0.5862119
-0.53134423,-1.5695668,-2.36699,0.03856018,0.27765813
-0.3326804,-1.2789148,-1.5423323,0.5473834,0.3547966
-0.122177556,-1.2696426,-0.6509891,1.012832,0.3933658
-0.15512829,-1.0151982,-0.72407883,1.0037837,0.5090735
-0.25287452,-0.78207225,-0.69450116,1.4890711,0.47050425
-0.2636412,-0.7069395,-0.25435895,1.7016689,0.123381235
-0.3187604,-0.60560477,0.0022318363,2.2606602,0.20051968
-0.3191464,-0.64562213,-0.12763304,2.4222066,0.007673565
-0.33417994,-0.564039,0.036242843,2.376583,0.007673565
-0.32757038,-0.59413564,-0.10232729,2.601754,-0.37801868
-0.3061104,-0.63004947,-0.01010406,2.79658,-0.45515713
-0.3347812,-0.65260094,-0.212479,2.935632,-0.10803411
-0.39143938,-0.51742077,-0.15378416,3.3651245,-0.37801868
-0.43785387,-0.46653992,-0.286712,3.74667,-0.5322956
-0.4388216,-0.45335323,-0.16389817,4.0100145,-0.10803411
-0.48843998,-0.45731473,-0.23903346,4.254263,-0.33944947
-0.5185752,-0.46492392,-0.35891175,4.023498,-0.10803411
-0.5571886,-0.481642,-0.42980087,4.104277,0.007673565
-0.6071622,-0.44965523,-0.26086044,3.5405805,-0.45515713
-0.5577168,-0.53502774,-0.4900285,3.0049725,-0.49372634
-0.45453852,-0.6811083,-0.85143197,2.5944867,-0.33944947
-0.27263623,-1.2257755,-0.7649736,1.7126701,-0.03089566
-0.13950159,-1.3836029,-0.96437603,1.4378519,0.123381235
-0.20556667,-1.5541232,-1.4283732,0.82519865,-0.14660333
-0.3159197,-1.1813695,-1.5456566,0.54482174,0.16195047
-0.23774017,-1.360467,-1.4985925,0.55245006,-0.069464885
-0.33983186,-1.0864382,-1.5089041,0.55258024,0.123381235
-0.14628753,-1.0276779,-0.67243165,1.212644,0.47050425
-0.19705647,-0.73586184,-0.36361304,1.6413072,-0.069464885
-0.4094646,-0.43965286,-0.44310123,2.2034903,-0.03089566
-0.32845682,-0.5452873,-0.30864328,2.773741,-0.069464885
-0.36501765,-0.47029215,-0.18179989,2.94721,-0.262311
-0.3805982,-0.4064564,-0.32720673,2.7871087,-0.45515713
-0.44812548,-0.45340547,-0.1775549,2.592068,-0.069464885
-0.36295247,-0.5503408,-0.05185914,3.011518,0.007673565
-0.40104997,-0.49263906,-0.17375642,3.3867147,-0.262311
-0.43262368,-0.48484236,-0.23336989,3.767917,-0.8794186
-0.4557299,-0.49336064,-0.11166257,3.957945,-0.30088022
-0.43354562,-0.48396057,-0.17865193,4.2945924,-0.30088022
-0.56261545,-0.45272493,-0.3400476,4.224714,-0.37801868
-0.47382575,-0.5060582,-0.39743602,4.0717707,-0.18517256
-0.5674635,-0.48022354,-0.48817557,4.1110024,-0.03089566
-0.50418556,-0.4913491,-0.64764863,4.0149655,0.123381235
-0.6057061,-0.4151225,-0.40488708,3.0571954,0.123381235
-0.51502925,-0.9732477,-1.1372943,2.0244086,-0.069464885
-0.57103366,-1.1808021,-1.6435157,1.8051375,0.5862119
-0.596588,-1.7296635,-2.8032146,1.1382068,0.93333495
-0.68395054,-1.765985,-3.5346074,0.7586446,0.8561965
-0.6781821,-1.6365336,-3.6267843,0.40463606,0.81762725
-0.59690905,-1.382113,-3.224657,0.61314225,1.0876118
-0.49943173,-1.1195205,-2.8944697,1.0307618,0.47050425
-0.1607825,-0.99021834,-1.9630821,2.0120244,0.43193504
-0.23118247,-0.8804905,-1.6488074,2.4173696,0.31622735
-0.3687323,-0.6737744,-1.0195992,2.4589412,-0.14660333
-0.41161913,-0.50683165,-0.7503704,2.9012487,-0.03089566
-0.3886196,-0.44972223,-0.3634714,3.0326264,-0.30088022
-0.4258805,-0.32765362,0.13781407,2.5301259,-0.5708648
-0.46465954,-0.36385995,-0.03229335,2.6624286,-0.45515713
-0.6938621,-0.3088885,-0.5751052,3.0505586,-0.7251417
-0.43151206,-0.47061193,0.044488728,3.6641629,-0.45515713
-0.4439724,-0.48188496,-0.09981054,3.723647,-0.10803411
-0.46043527,-0.4030509,-0.16250145,3.6867774,-0.14660333
-0.5129889,-0.3942665,-0.29258955,3.6273556,-0.22374178
-0.48230472,-0.4065671,-0.21955055,3.6040425,-0.6865725
-0.50478065,-0.40121078,-0.20393455,3.4906673,-0.7251417
-0.48013863,-0.42144507,-0.17662895,3.3173168,-0.30088022
-0.51550156,-0.44517297,-0.36495644,2.739897,-0.18517256
-0.41418213,-0.54086053,-0.51835644,2.6097791,-0.18517256
-0.3825264,-0.7952608,-0.8789192,1.8332149,-0.33944947
-0.44591993,-1.1194724,-1.5237224,1.0834907,0.20051968
-0.62052727,-1.4631724,-3.1353245,0.36414412,0.23908891
-0.18662733,-1.7761565,-2.4650812,0.27188697,0.3933658
-0.6497053,-1.6446656,-3.9703941,-0.12410697,0.04624279
-0.1070026,-1.459065,-1.9476161,0.532302,0.27765813
-0.10669397,-1.2890521,-2.0971227,0.99952924,0.123381235
-0.1335305,-1.0738935,-1.8685182,1.1989626,-0.069464885
-0.19905353,-0.87923414,-1.7415023,1.9220489,-0.069464885
-0.3204574,-0.5536293,-1.0437938,2.112262,-0.30088022
-0.41908807,-0.4668956,-0.899357,2.052538,-0.33944947
-0.3746759,-0.4509679,-0.3894989,2.416095,-0.84084934
-0.37379116,-0.38337296,-0.08040178,2.5699055,-0.7637109
-0.34099174,-0.46547395,-0.11735386,2.6569426,-0.609434
-0.44180274,-0.3675931,-0.33913323,2.7795765,-0.95655704
-0.33429787,-0.553614,-0.10916662,3.5167034,-0.8794186
-0.3442251,-0.50006294,-0.16214472,3.529854,-0.609434
-0.34342456,-0.5762128,-0.2650445,3.2651083,-0.609434
-0.40602583,-0.43886143,-0.35801643,3.396824,-0.609434
-0.40351602,-0.45275038,-0.22054487,3.368924,-0.7251417
-0.42538595,-0.4559458,-0.36403114,3.4573336,-0.8022801
-0.40055823,-0.46735674,-0.2965442,3.664976,-0.5708648
-0.41446835,-0.45174757,-0.5196547,3.3994067,-0.03089566
-0.7136098,-0.33802813,-0.9143127,2.4658995,-0.22374178
-0.67239475,-0.55773807,-1.0184014,1.7702072,0.23908891
-0.588451,-0.64626867,-1.0275491,1.5209571,0.27765813
-0.4563301,-0.9847147,-1.4109126,0.77534485,0.123381235
-0.07398656,-1.2982587,-1.347186,1.1939629,0.23908891
-0.25503245,-1.5606031,-2.7939105,0.43673792,0.31622735
-0.3419931,-1.4663912,-2.486515,0.45367697,-0.10803411
-0.102739096,-1.2439468,-1.395126,1.1041905,-0.03089566
-0.14165907,-0.87931204,-0.8492912,1.6941992,-0.609434
-0.24003078,-0.5845594,-0.5001017,1.9042486,-0.6480032
-0.28891498,-0.5050595,-0.13547462,1.8992574,-0.33944947
-0.37508142,-0.35101926,-0.035124004,2.3123157,-0.609434
-0.35095152,-0.3384717,0.12817481,2.2770612,-0.5322956
-0.36269364,-0.33860767,0.11631939,2.462549,-0.5322956
-0.42507103,-0.33105177,-0.1665802,2.4844604,-0.6865725
-0.36574313,-0.40379363,-0.047351778,3.047397,-0.95655704
-0.37024638,-0.4328847,-0.243666,3.534734,-0.84084934
-0.3824683,-0.46571326,-0.29412526,3.7156126,-1.3808185
-0.37263852,-0.49491042,-0.26909775,4.013622,-0.7637109
-0.40074763,-0.51106703,-0.21072894,4.185629,-0.609434
-0.4120868,-0.5116481,-0.25549996,4.5282726,-0.84084934
-0.4742521,-0.4965045,-0.19860965,4.3621173,-0.5322956
-0.51399267,-0.4648736,-0.20443368,4.1152844,-1.4965261
-0.5321721,-0.39797175,-0.17570156,3.4845362,-0.5708648
-0.50271046,-0.45879716,-0.52456385,3.124128,-0.49372634
-0.53817165,-0.46319133,-0.45437896,2.3788154,-0.5708648
-0.3452437,-0.86116946,-0.45470694,2.0690017,-0.4165879
-0.17323655,-1.3256828,-0.68791497,1.4172081,-0.84084934
-0.16832906,-1.6921444,-1.3594278,0.678923,-0.069464885
-0.46994036,-1.3509486,-2.0266852,0.37189987,-0.22374178
-0.43403727,-1.3790597,-1.9607385,0.6372584,-0.45515713
-0.4743178,-1.1151117,-1.7974411,0.9308579,-0.10803411
-0.6848413,-0.5761403,-1.955649,1.3107239,-0.30088022
-0.6371451,-0.4229033,-1.3795748,1.5566696,-0.14660333
-0.68316656,-0.35703146,-1.2426105,1.8747402,-0.5708648
-0.6062674,-0.3469265,-0.80147094,1.8767568,-0.45515713
-0.5410857,-0.37644297,-0.7029392,2.5777702,-0.49372634
-0.44944105,-0.39878416,-0.4725656,2.5799346,-0.7251417
-0.41515744,-0.39072025,-0.40631008,2.8332434,-0.6480032
-0.388698,-0.39861712,-0.27953935,3.1853492,-0.45515713
-0.40412658,-0.4040361,-0.20461363,3.5341504,-0.95655704
-0.41444814,-0.40792686,-0.1593821,3.3908403,-0.7251417
-0.43203503,-0.42460322,-0.14296067,3.4575837,-0.8794186
-0.4386003,-0.45113033,-0.2498163,3.7837641,-0.84084934
-0.43381405,-0.49657655,-0.34326774,4.114489,-0.95655704
-0.4836898,-0.46171474,-0.32948065,4.0033603,-0.84084934
-0.5004808,-0.41033334,-0.28864467,3.6821735,-1.1879724
-0.5266529,-0.38761044,-0.3264265,3.441951,-0.609434
-0.6794867,-0.3040698,-0.13671207,2.6299222,-0.6865725
-0.71776664,-0.38356978,-0.4169023,2.415549,-0.95655704
-0.67903364,-0.4230442,-0.40444857,2.2870564,-0.262311
-0.506521,-0.75334466,-0.5893288,1.908944,-0.18517256
-0.43490252,-1.0474504,-1.2608069,1.5552063,0.20051968
-0.26759708,-1.021355,-0.9135862,1.8781048,0.3547966
-0.31482965,-0.9802331,-1.016429,1.6211367,0.007673565
-0.591038,-0.8351969,-1.497166,1.3030388,0.3547966
-0.600855,-0.46132654,-0.9838518,1.6266271,0.16195047
-0.39976177,-0.38212472,-0.26889765,2.4651678,-0.03089566
-0.5084418,-0.28330478,-0.19996125,2.122304,0.27765813
-0.5200297,-0.30097508,-0.1502299,2.4304485,0.04624279
-0.5173781,-0.32247284,-0.14469671,2.9086874,0.084812015
-0.4828019,-0.3313604,-0.20531118,2.733263,0.16195047
-0.56321126,-0.29518646,-0.309789,2.4944353,0.084812015
-0.72028506,-0.3287263,-0.8266703,2.9696763,-0.609434
-0.5754124,-0.32685763,-0.3370942,3.0589674,-0.609434
-0.681102,-0.3123751,-0.4546097,2.8996074,-0.4165879
-0.5140125,-0.3870237,-0.31397885,3.1959877,-0.6865725
-0.5719366,-0.38220295,-0.3724318,3.018966,-0.609434
-0.5156015,-0.38637513,-0.353221,3.2527235,-0.30088022
-0.57070905,-0.40654212,-0.5067728,3.2773435,-0.5322956
-0.5830015,-0.39704752,-0.63548476,2.8440654,-0.84084934
-0.60203767,-0.36339992,-0.5316898,2.7649066,-0.10803411
-0.57269955,-0.35855687,-0.5792532,2.5313342,-0.262311
-0.64496744,-0.36398292,-0.41148016,1.8832527,-0.14660333
-0.55803937,-0.63993067,-0.786039,1.1620493,0.20051968
-0.80648136,-0.7960164,-2.044332,1.2116586,0.23908891
-0.52118087,-0.7846236,-1.4408611,0.7945509,0.3547966
-0.45841047,-0.8808763,-1.494603,0.58054197,0.3933658
-0.5787079,-0.75878584,-1.7758243,0.61071825,0.43193504
-0.47438544,-0.5875582,-1.2245082,1.0930357,0.3547966
-0.33042777,-0.5853796,-1.179504,1.2767024,0.3547966
-0.47360432,-0.508834,-0.98898053,1.2520312,-0.069464885
-0.46450838,-0.39538133,-0.8857233,1.4720391,0.123381235
-0.41651005,-0.39808774,-0.6616984,1.9438142,0.123381235
-0.43560356,-0.36464104,-0.38924524,2.1727579,-0.069464885
-0.55413234,-0.258643,-0.40676987,1.6804286,-0.14660333
-0.47322825,-0.29285026,-0.41092813,1.970596,-0.5322956
-0.5630103,-0.3198719,-0.41241696,2.373794,-0.8022801
-0.5308524,-0.3495403,-0.30889684,2.8760197,-0.9179878
-0.5098083,-0.4015261,-0.30108196,3.1955767,-0.33944947
-0.5065268,-0.40574867,-0.27675402,3.131302,-0.262311
-0.5219555,-0.41539857,-0.4967925,3.001333,-0.33944947
-0.5253607,-0.42144963,-0.5312952,3.169632,-0.49372634
-0.53563553,-0.431687,-0.69303423,3.0315175,-0.10803411
-0.53984547,-0.40829968,-0.44724607,3.1093261,-0.262311
-0.4581154,-0.5059889,-0.94422615,2.880645,0.04624279
-0.5704533,-0.52564585,-1.054039,2.0559964,-0.14660333
-0.44830477,-0.65584975,-1.423368,1.7757524,-0.069464885
-0.36981654,-0.83596456,-1.2441661,1.7850505,0.007673565
-0.16502349,-1.2052808,-1.4813005,1.216688,-0.33944947
-0.035597563,-1.5383364,-1.5287542,1.0213047,-0.03089566
0.05328664,-1.6333531,-1.917487,0.6640223,0.3933658
-0.41596556,-1.2046396,-2.7180696,0.40249148,0.77905804
-0.5750746,-0.7469944,-2.4028988,0.75627387,0.27765813
-0.49928254,-0.6063209,-1.6582032,0.85551345,0.04624279
-0.5652244,-0.5796451,-1.9422752,0.95815945,-0.14660333
-0.36590552,-0.43650085,-0.72640073,1.8721353,-0.4165879
-0.37973014,-0.45749825,-0.93892777,1.9100028,-0.49372634
-0.41474438,-0.4202702,-0.5031719,2.3146093,-0.49372634
-0.4356348,-0.41110152,-0.53125215,2.1678169,-0.609434
-0.41100276,-0.39214513,-0.1793617,2.3691285,-0.49372634
-0.40669817,-0.39305902,-0.31498277,2.5832658,-0.4165879
-0.41022414,-0.4338869,-0.3481596,2.7992098,-0.37801868
-0.40808034,-0.46152234,-0.49081504,3.1416285,-0.37801868
-0.41915923,-0.49562967,-0.17151427,3.995284,-0.5322956
-0.40418547,-0.5069501,-0.2892357,4.030177,-0.9179878
-0.37545407,-0.5313114,-0.2504288,4.4066644,-0.49372634
-0.39997864,-0.51464754,-0.3298245,3.8387146,-0.8022801
-0.4538487,-0.5091613,-0.37807876,3.7609873,-0.45515713
-0.51545227,-0.44876915,-0.5226702,3.0093071,-0.8022801
-0.53371453,-0.46097678,-0.5788528,2.3440406,-0.45515713
-0.42059633,-0.7333988,-0.79090005,1.7542202,-0.37801868
-0.29737568,-0.93791896,-0.608594,2.0632832,0.007673565
-0.17485338,-1.2710989,-0.8181771,1.6333864,0.16195047
-0.07086909,-1.5472496,-0.97236747,0.9792485,0.5862119
-0.011500239,-1.8442805,-1.4333053,0.39051464,0.77905804
-0.09132975,-1.6547369,-1.2691556,0.6597526,0.7404888
-0.4546679,-0.9425072,-1.619716,0.7047945,0.5090735
-0.4738734,-0.60963535,-1.167385,1.077802,0.084812015
-0.46760625,-0.43515962,-0.802517,1.2711133,-0.18517256
-0.32167947,-0.48914647,-0.3049725,2.1247165,-0.33944947
-0.3786957,-0.3768091,-0.29354078,2.0884826,-0.6480032
-0.3851917,-0.37266558,-0.24379277,2.599725,-0.5322956
-0.35476097,-0.43808115,-0.14598858,2.1575825,-0.8022801
-0.36307707,-0.45737642,-0.006750524,2.176354,-0.8022801
-0.3376248,-0.41775668,-0.2591415,2.5796459,-0.49372634
-0.32867798,-0.5021599,-0.25315177,3.1241736,-0.8794186
-0.33301938,-0.55347407,-0.21500391,3.492709,-1.1108339
-0.37330657,-0.5984453,-0.08387375,4.261764,-0.8022801
-0.40556407,-0.57847446,-0.17926776,4.5360084,-0.8794186
-0.39422625,-0.6206012,-0.34667897,4.7741933,-0.9179878
-0.3973146,-0.6394089,-0.48296076,4.4560647,-0.9179878
-0.5392019,-0.48441917,-0.57751065,4.0862126,-0.7251417
-0.5054989,-0.44420367,-0.6224432,3.5039806,-0.9179878
-0.5925215,-0.44034195,-0.71595263,2.7000706,-1.0336955
-0.4449675,-0.6443158,-0.6760639,2.2543228,-0.84084934
-0.4054502,-0.90096074,-0.539906,1.945908,-0.6865725
-0.1604354,-1.2538716,-0.61662436,1.6019895,-0.609434
-0.06796852,-1.6086212,-0.9309372,0.90513444,-0.18517256
-0.051250696,-1.6221883,-1.0480187,0.648857,-0.49372634
-0.20897102,-1.254657,-0.9046861,0.8000041,-0.262311
-0.5101235,-0.92118657,-1.8266358,0.77027726,-0.6865725
-0.48963183,-0.66085964,-1.2059791,1.0954213,-0.8794186
-0.39468923,-0.3997177,-0.11927435,2.1403215,-0.6865725
-0.5256047,-0.3143175,-0.40980062,2.3607378,-0.6865725
-0.4293335,-0.38877612,-0.28980815,3.1796684,-1.0336955
-0.4584573,-0.3850211,-0.36635533,3.410037,-1.3036801
-0.4612423,-0.37681347,-0.28219005,3.3088083,-0.84084934
-0.5036012,-0.36171055,-0.33666053,2.986995,-0.95655704
-0.44226295,-0.39204466,-0.25910348,3.2167351,-1.1879724
-0.42386875,-0.42848694,-0.27771914,3.6773841,-1.0722647
-0.38968706,-0.46501303,-0.32033163,4.1243205,-0.9179878
-0.39859527,-0.48759955,-0.41131467,4.5791125,-0.95655704
-0.40435097,-0.50807095,-0.37086624,4.97466,-1.2265416
-0.43463,-0.50967693,-0.38763416,5.148048,-0.9179878
-0.4868806,-0.48090518,-0.4080261,4.8557744,-1.1108339
-0.58005655,-0.41422725,-0.33241218,3.9822204,-1.3808185
-0.61980313,-0.36753744,-0.19076079,3.4683967,-1.7279415
-0.5831306,-0.36280638,-0.18656951,3.2901495,-0.95655704
-0.6647773,-0.42267704,-0.23256311,2.4455705,-1.1108339
-0.4766575,-0.8537027,-0.35999838,2.0780513,-0.49372634
-0.3619786,-0.9761962,-0.23314735,2.1272144,-0.49372634
-0.36657834,-1.229221,-0.77829087,1.5125281,-0.262311
-0.46487182,-1.2135739,-1.1812772,1.1551493,-0.49372634
-0.49485624,-1.0320877,-1.2012664,1.313115,-0.33944947
-0.5556636,-0.66595256,-0.852668,1.4790494,-0.5322956
-0.64504236,-0.43452907,-0.73619425,1.509227,-0.4165879
-0.47376734,-0.36499834,-0.18231145,2.2568376,-0.5708648
-0.475704,-0.32765776,-0.22179851,2.7787588,-0.9179878
-0.45703852,-0.34208357,-0.25905257,2.9926682,-0.84084934
-0.48594087,-0.34158415,-0.2983279,3.229412,-1.0336955
-0.54555,-0.29247543,-0.13438866,2.8498032,-1.0722647
-0.47102964,-0.34347102,-0.04124677,2.882119,-0.4165879
-0.40716752,-0.36392897,-0.018223882,2.785732,-1.1494032
-0.39981523,-0.38322663,0.001501739,3.0937989,-1.0336955
-0.3790355,-0.40937126,0.07009852,3.3982558,-1.0722647
-0.3927876,-0.44477767,-0.050009847,3.4889243,-0.7251417
